grb_name,episode,model_name,z,z_source,H0,Om0,Y_ratio,e_min_keV,e_max_keV,kt_bb_keV,kt_bb_err_lower_keV,kt_bb_err_upper_keV,f_bb,f_bb_err_lower,f_bb_err_upper,script_R,Gamma,Gamma_err_lower,Gamma_err_upper,r0_cm,r0_err_lower_cm,r0_err_upper_cm,r_ph_cm,r_ph_err_lower_cm,r_ph_err_upper_cm,r_s_cm,r_s_err_lower_cm,r_s_err_upper_cm,saturated_fraction,n_samples,seed
GRB131014A,EX1,BAND_BB,0.9786708907438301,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,298.1449119545341,4.364726655456366,4.907658613144633,88223596.41021988,21054539.470739126,26246783.118776888,2122401964101.1616,100575494867.85791,90292761064.10352,26313936025.515793,6129876678.972061,7597990843.443985,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.077217345015942,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,314.718281243084,4.6073543972153175,5.180467020320123,90184007.33992258,21522391.054417178,26830011.218619183,2290166085885.2427,108525430768.26636,97429903801.24463,28393906946.515537,6614409484.296707,8198569943.319492,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.1856868528308275,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,332.60138954773635,4.869156213614019,5.474834581133962,91772779.43643081,21901551.122438014,27302675.656921163,2462937681455.8105,116712658738.05322,104780078113.82959,30535961462.939598,7113404770.010799,8817075308.16365,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.3050786078412682,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,351.90048333847403,5.151687512043225,5.792510181388593,92962094.42566007,22185380.850569203,27656500.41415578,2639618977603.159,125085157960.38623,112296581739.13867,32726489177.464905,7623691970.636745,9449577017.567177,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.4364924166768323,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,372.72965965709767,5.45661862924095,6.135371932389717,93731369.50105399,22368968.157115027,27885362.043970317,2818995575505.269,133585381012.78906,119927750843.2085,34950433746.640686,8141763685.058258,10091727642.868523,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.5811388300841898,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,395.2115170918919,5.785744361310321,6.5054378864120395,94068088.46689534,22449326.055062056,27985536.94080092,2999766080111.778,142151657931.97363,127618220535.54395,37191660231.52589,8663861251.483547,10738868317.44223,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.7403502942142053,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,419.477856823078,6.140994226755765,6.904877576361855,93968272.62945667,22425505.030135974,27955841.431394443,3180575893228.4883,150719797586.3662,135310362518.98145,39433374070.663574,9186072347.9206,11386149712.62667,0.0,10000,12345
GRB131014A,EX1,BAND_BB,1.9155934247786435,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,445.67042827546913,6.524443382549521,7.336024289703516,93436558.00516829,22298611.466511637,27797654.744469002,3360053007135.7334,159224783849.09912,142945807847.71973,41658564856.047874,9704434370.552418,12028660175.366714,0.0,10000,12345
GRB131014A,EX1,BAND_BB,2.0,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,458.10995873874344,6.7065533164017666,7.540787028807017,93060058.30576578,22208759.906335667,27685644.96073097,3439921501623.997,163009558596.47412,146343631168.35156,42648789370.52079,9935108875.207603,12314581551.27275,0.0,10000,12345
GRB131014A,EX1,BAND_BB,2.108482517142911,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,473.94171501923097,6.93832412941731,7.80138800489533,92485880.1887838,22071732.440678746,27514825.258053005,3536843544507.433,167602459748.79248,150466958892.29004,43850446963.67947,10215037079.38316,12661552957.637848,0.0,10000,12345
GRB131014A,EX1,BAND_BB,2.320794416806389,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,504.45575876487464,7.38503797480621,8.303668954882028,91136801.701556,21749775.193250433,27113470.38356079,3709644963169.852,175791100962.7583,157818401960.44238,45992871232.367386,10714118499.523392,13280165086.225487,0.0,10000,12345
GRB131014A,EX1,BAND_BB,2.5544848872534636,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,537.3890221429217,7.8671682636479545,8.845771829006708,89416544.13422984,21339236.15012759,26601688.625445858,3877235228775.2485,183732798239.42725,164948148382.15088,48070686651.986664,11198149177.092209,13880121798.034973,0.0,10000,12345
GRB131014A,EX1,BAND_BB,2.8117066259517456,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,572.9312939227915,8.387493430413542,9.43082067350224,87357805.71609381,20847918.735645585,25989207.804466203,4038496771974.3306,191374592670.7998,171808653712.9922,50070037388.977554,11663901371.818298,14457422304.419106,0.0,10000,12345
GRB131014A,EX1,BAND_BB,3.0948290944563026,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,611.2866429653025,8.9490009646114,10.06217459416655,84997452.83595167,20284621.10437753,25286995.781269938,4192434598629.0884,198669333891.62305,178357588191.9287,51978587320.14751,12108501362.5756,15008504623.963524,0.0,10000,12345
GRB131014A,EX1,BAND_BB,3.4064603452898052,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,652.6744292342753,9.554902211606532,10.743444398270753,82375172.13504952,19658814.46344462,24506859.450020105,4338188433925.462,205576255559.5127,184558353384.94727,53785670597.64844,12529464521.753761,15530289057.218933,0.0,10000,12345
GRB131014A,EX1,BAND_BB,3.7494710466622787,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,697.3303815129473,10.208648149975033,11.478510334468979,79532160.07409403,18980330.33800897,23661054.880673394,4475039200527.597,212061282339.01074,190380357783.3828,55482371966.34343,12924714025.327026,16020201377.857803,0.0,10000,12345
GRB131014A,EX1,BAND_BB,4.1270209263400925,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,745.5077521317369,10.913946296272798,12.271541100367244,76509912.02709925,18259071.58881969,22761927.070787027,4602410431648.563,218097096863.59033,195799076919.80078,57061544283.32144,13292584934.055222,16476177891.32901,0.0,10000,12345
GRB131014A,EX1,BAND_BB,4.542587878258432,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,797.4785591649245,11.674778890316475,13.127014289886006,73349155.71338895,17504757.87602377,21821592.638357922,4719865400607.088,223663003712.29395,200795931251.51855,58517772929.60545,13631815903.129997,16896655158.952454,0.0,10000,12345
GRB131014A,EX1,BAND_BB,5.000000000000001,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,853.5349263835611,12.495422511578568,14.049738449753818,70088956.48838139,16726712.137033187,20851673.643161938,4827100824096.144,228744631022.86035,205358018280.49805,59847297742.100204,13941530996.0877,17280547456.23825,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.5,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,216.41534953807175,1.9812672342000894,2.0795978134296433,341372441.2657325,45604987.180728436,52462362.01256055,2551132503235.068,69545180293.5127,65346909248.7749,73929351130.89551,9889151024.440384,11293225470.90828,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.5503470856261048,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,226.48536463069078,2.073457510876324,2.1763635068636518,358827795.6262808,47936901.288663745,55144913.41045666,2806355712927.592,76502695871.65186,71884416767.81201,81325472760.08798,10878492370.83899,12423034780.621353,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.6057638293142942,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,237.3165319759155,2.172616082646016,2.2804433328838343,375860373.6527902,50212335.41472739,57762492.2376191,3080144079913.032,83966307158.06006,78897468245.17822,89259594681.53018,11939799263.530945,13635027397.922684,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.666760716081662,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,248.97519327663946,2.279350303111727,2.3924747881399355,392258660.6730882,52403032.6677739,60282592.767278075,3372446874018.083,91934631222.19873,86384764234.43896,97730246783.89294,13072875053.246002,14928978753.024292,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.7338996338110347,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,261.532660004336,2.39431302375624,2.5131431252282255,407801817.2867916,54479490.43773252,62671276.24173373,3682914065096.914,100398126062.79102,94337338761.4082,106727285532.28555,14276362891.223434,16303339350.02452,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.807799049219937,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,275.06550373479513,2.5182052519459717,2.6431841426116875,422265064.04847133,56411679.75188011,64893998.394332945,4010862537181.501,109338169588.23828,102737693904.23535,116230914887.02791,15547614762.52623,17755085205.40233,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.8891397050194614,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,289.6558845028577,2.6517791569945643,2.783387339876299,435426014.283036,58169891.29499149,66916582.681087315,4355251366057.6016,118726385670.65967,111559166531.91016,126210969871.72705,16882595652.608246,19279608408.03012,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,0.9786708907438301,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,305.3919259110223,2.795841504256714,2.9345995222575425,447071717.87915874,59725676.411219776,68706302.77590638,4714669406882.951,128524305778.00098,120765610362.79883,136626556874.46437,18275835432.2446,20870662172.664352,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,1.077217345015942,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,322.3681443971411,2.9512575850428107,3.097728925598858,457006070.1131799,61052836.871512175,70233021.16397876,5087337914510.801,138683440405.39844,130311463083.87402,147426129582.23578,19720439014.893173,22520372439.462036,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,1.1856868528308275,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,340.68593775014665,3.1189556889463574,3.2737499106402765,465057148.2760073,62128404.9960081,71470316.63986295,5471129943444.338,149145807927.88086,140142243277.8955,158548051172.85724,21208161558.229248,24219323752.726837,0.0,10000,12345
GRB131014A,TR2,SBPL_BB,1.3050786078412682,swept,69.6,0.286,1.0,1.0,10000.0,27.234963191968923,0.9214747666630387,0.9557118880462241,0.12728384221043337,0.01227463746287459,0.013141457202131696,3.1827776529614225e-18,360.4541349749567,3.2999321378180753,3.463708246829867,471083983.6915784,62933548.34867126,72396525.03615141,5863606918024.93,159844931522.45996,150195487163.74902,169921654083.62952,22729550223.977142,25956721147.984802,0.0,10000,12345
