grb_name,episode,model_name,t_start_s,t_stop_s,e_min_keV,e_max_keV,frame,kt_bb_keV,kt_bb_err_keV,f_bb,f_bb_err_lower,f_bb_err_upper,flux_bb_erg_cm2_s,flux_bb_err_lower_erg_cm2_s,flux_bb_err_upper_erg_cm2_s,flux_total_erg_cm2_s,flux_total_err_lower_erg_cm2_s,flux_total_err_upper_erg_cm2_s,bb_fraction_captured_in_band,z,z_source,H0,Om0,e_min_keV_rest,e_max_keV_rest,f_bb_rest,f_bb_rest_err_lower,f_bb_rest_err_upper,bb_fraction_captured_in_band_rest,n_samples,seed
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.6057638293142942,swept,69.6,0.286,1.0,10000.0,0.07298593938388487,0.010817393147783336,0.012976973688243965,0.9999994403836279,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.666760716081662,swept,69.6,0.286,1.0,10000.0,0.07308280670205025,0.01083013368851135,0.012987326052945863,0.9999994992964278,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.7338996338110347,swept,69.6,0.286,1.0,10000.0,0.07318618204225377,0.010845370486241894,0.012990179477425645,0.9999995549374505,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.807799049219937,swept,69.6,0.286,1.0,10000.0,0.0732976522298482,0.010860239124668117,0.012999318513677444,0.999999607022876,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.8891397050194614,swept,69.6,0.286,1.0,10000.0,0.07342227070450974,0.010878066136993422,0.01301073824912366,0.9999996553415438,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.9786708907438301,swept,69.6,0.286,1.0,10000.0,0.07355490495242398,0.010898038072475108,0.013027410371839312,0.9999996997586523,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.077217345015942,swept,69.6,0.286,1.0,10000.0,0.073697950336572,0.010921713072765571,0.013065723992302603,0.9999997402161422,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.1856868528308275,swept,69.6,0.286,1.0,10000.0,0.07385354877547505,0.010931711371378952,0.013089847605084082,0.9999997767298385,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.3050786078412682,swept,69.6,0.286,1.0,10000.0,0.07402102629718516,0.010956777331314185,0.013124217935564064,0.9999998093836611,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.4364924166768323,swept,69.6,0.286,1.0,10000.0,0.07420897264566781,0.010976893050365547,0.013157298394437675,0.9999998383214143,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.5811388300841898,swept,69.6,0.286,1.0,10000.0,0.07441574583959992,0.01099994138819517,0.013196496478866754,0.9999998637368047,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.7403502942142053,swept,69.6,0.286,1.0,10000.0,0.07464470588711863,0.011020089690331747,0.013236925582008452,0.999999885862412,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,1.9155934247786435,swept,69.6,0.286,1.0,10000.0,0.07487882891072868,0.011040269281229378,0.013280168144705784,0.9999999049583396,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,2.0,swept,69.6,0.286,1.0,10000.0,0.07499830749802844,0.011051910723455335,0.013290025964980912,0.9999999126272118,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,2.108482517142911,swept,69.6,0.286,1.0,10000.0,0.07514901379820316,0.011072531421809431,0.013305173014678956,0.9999999213012075,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,2.320794416806389,swept,69.6,0.286,1.0,10000.0,0.07544248568573361,0.011101345578538466,0.013344229318875037,0.9999999351740386,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,2.5544848872534636,swept,69.6,0.286,1.0,10000.0,0.0757607231412713,0.01113830611000162,0.01339331734743257,0.9999999468574452,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,2.8117066259517456,swept,69.6,0.286,1.0,10000.0,0.07611782689052453,0.011184540441101704,0.013451107298886808,0.9999999566223677,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,3.0948290944563026,swept,69.6,0.286,1.0,10000.0,0.07649903157393512,0.011231874468085976,0.013511146948138125,0.9999999647244708,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,3.4064603452898052,swept,69.6,0.286,1.0,10000.0,0.07692235571302167,0.01129684700324847,0.013584467873357903,0.9999999714001685,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,3.7494710466622787,swept,69.6,0.286,1.0,10000.0,0.07740504863116796,0.011378672996695371,0.01364384430939325,0.9999999768641552,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,4.1270209263400925,swept,69.6,0.286,1.0,10000.0,0.07793080246128001,0.011457886791767083,0.013714187904564426,0.999999981308248,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,4.542587878258432,swept,69.6,0.286,1.0,10000.0,0.07850151429038384,0.0115449758002127,0.01380980653085484,0.999999984901306,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,5.000000000000001,swept,69.6,0.286,1.0,10000.0,0.07912405162824387,0.011624923040402843,0.013905299499554435,0.9999999877899876,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.5,swept,69.6,0.286,1.0,10000.0,0.1278826133648371,0.01224715205677085,0.013290511305717456,0.9999992524247506,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.5503470856261048,swept,69.6,0.286,1.0,10000.0,0.12795794046776449,0.012240771358118269,0.013288110414918897,0.9999993225787713,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.6057638293142942,swept,69.6,0.286,1.0,10000.0,0.1280460899915558,0.01224834271602536,0.013292226793999579,0.9999993899904045,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.666760716081662,swept,69.6,0.286,1.0,10000.0,0.12814577829917012,0.012255122021803691,0.01328434323977118,0.9999994542171238,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.7338996338110347,swept,69.6,0.286,1.0,10000.0,0.12824776606471489,0.01224202962448441,0.01328572223083524,0.9999995148776869,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.807799049219937,swept,69.6,0.286,1.0,10000.0,0.1283699719397828,0.012232975879217928,0.013276143806774166,0.9999995716625913,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.8891397050194614,swept,69.6,0.286,1.0,10000.0,0.12850859537738069,0.01223955357786756,0.013285160582987898,0.9999996243415341,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,0.9786708907438301,swept,69.6,0.286,1.0,10000.0,0.12865812919187403,0.012248804770272903,0.013271074976516917,0.9999996727674494,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.077217345015942,swept,69.6,0.286,1.0,10000.0,0.12881499575412908,0.012241181525387113,0.013267870763995965,0.999999716876932,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.1856868528308275,swept,69.6,0.286,1.0,10000.0,0.12899089510637796,0.0122522425151744,0.01326515056535374,0.9999997566871255,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.3050786078412682,swept,69.6,0.286,1.0,10000.0,0.1291869740393654,0.012264839178504877,0.013294994201229177,0.9999997922894173,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.4364924166768323,swept,69.6,0.286,1.0,10000.0,0.12939955379371132,0.01227010458337785,0.013300721052246722,0.9999998238404885,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.5811388300841898,swept,69.6,0.286,1.0,10000.0,0.12964855964025698,0.012278442478330001,0.01330702474783324,0.9999998515514361,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.7403502942142053,swept,69.6,0.286,1.0,10000.0,0.1299310556893292,0.01231338585664045,0.013276451772753078,0.9999998756757507,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,1.9155934247786435,swept,69.6,0.286,1.0,10000.0,0.13024530870677875,0.012341368868730968,0.013270406178699845,0.9999998964969435,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,2.0,swept,69.6,0.286,1.0,10000.0,0.13039041237183774,0.012332347311327763,0.013279718678785524,0.9999999048587476,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,2.108482517142911,swept,69.6,0.286,1.0,10000.0,0.13058090292010277,0.012334369093155925,0.013297306747010823,0.9999999143165477,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,2.320794416806389,swept,69.6,0.286,1.0,10000.0,0.13095311032825943,0.012354558420728995,0.01331137730485421,0.9999999294430892,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,2.5544848872534636,swept,69.6,0.286,1.0,10000.0,0.13137048698664555,0.012359210778285931,0.013335283474667003,0.9999999421824795,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,2.8117066259517456,swept,69.6,0.286,1.0,10000.0,0.1318360402083502,0.012379111475955704,0.013346985404141976,0.9999999528300951,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,3.0948290944563026,swept,69.6,0.286,1.0,10000.0,0.13235879711702045,0.012401642826091033,0.013393256636590856,0.9999999616646683,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,3.4064603452898052,swept,69.6,0.286,1.0,10000.0,0.13297059629706398,0.012479284992092013,0.013418772542457602,0.9999999689439492,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,3.7494710466622787,swept,69.6,0.286,1.0,10000.0,0.13363644604341104,0.012550120384894878,0.013443655184016384,0.9999999749020152,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,4.1270209263400925,swept,69.6,0.286,1.0,10000.0,0.13436591577448895,0.012595903794013166,0.013497451673535943,0.9999999797480039,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,4.542587878258432,swept,69.6,0.286,1.0,10000.0,0.1351754505741372,0.012620124845540814,0.013580545167940883,0.9999999836660273,10000,668559939
GRB131014A,TR2,SBPL_BB,2.432,4.16,1.0,10000.0,observer,27.233074188232422,0.9492682218551636,0.1271377636042321,0.012251107929863947,0.013301312337708121,5.712236677830217e-06,5.380571310319203e-07,5.596457010840305e-07,4.483154635739459e-05,5.110405087645791e-07,5.66450574643111e-07,0.9999974919355765,5.000000000000001,swept,69.6,0.286,1.0,10000.0,0.13608904872403318,0.012663379449665196,0.013665700650395435,0.9999999868159913,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.5,swept,69.6,0.286,1.0,10000.0,0.06172851298315488,0.008488215203887636,0.009615758974849904,0.9999999229552066,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.5503470856261048,swept,69.6,0.286,1.0,10000.0,0.06214572475625996,0.008563276018913178,0.009695714311202752,0.9999999300743404,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.6057638293142942,swept,69.6,0.286,1.0,10000.0,0.06260027700841961,0.008632612215603123,0.00977485581022848,0.9999999369136988,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.666760716081662,swept,69.6,0.286,1.0,10000.0,0.06311151306818505,0.008704353319293562,0.00986481204795997,0.9999999434284785,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.7338996338110347,swept,69.6,0.286,1.0,10000.0,0.06368327281910494,0.008790932626827973,0.009989557891463316,0.9999999495801325,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.807799049219937,swept,69.6,0.286,1.0,10000.0,0.06432224593127006,0.0088663527258757,0.010122784485146266,0.9999999553374226,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.8891397050194614,swept,69.6,0.286,1.0,10000.0,0.06504118215442375,0.008973072022237058,0.01026695745099114,0.9999999606771715,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,0.9786708907438301,swept,69.6,0.286,1.0,10000.0,0.06587758787766876,0.009145756320586555,0.010414105715973426,0.9999999655846605,10000,668559939
GRB140206B,EX0,BAND_BB,4.288,11.072,1.0,10000.0,observer,58.51131820678711,4.043655872344971,0.05777521297948948,0.007955084767507892,0.008940198987812967,3.881045842306944e-07,5.314778727584349e-08,5.769853355653629e-08,6.727606611675789e-06,2.910677449706842e-07,2.6489304091887177e-07,0.999999743951148,1.077217345015942,swept,69.6,0.286,1.0,10000.0,0.06678167566774815,0.00930122217139022,0.010621985237715917,0.9999999700536661,10000,668559939
