t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5,y_pulse6,y_pulse7
-0.256,-416.6102999999989,186.65243104060028,1.8106913801052744e-07,1.8106913801052657e-07,8.823840901102796e-22,0.0,0.0,0.0,0.0,0.0
-0.192,-55.75129999999763,201.2529168402983,8.891683567564492,8.891683567564492,2.711861205358144e-20,0.0,0.0,0.0,0.0,0.0
-0.128,196.45730000000003,210.90226535990476,354.25931675178697,354.25931675178697,7.138567003072536e-19,0.0,0.0,0.0,0.0,0.0
-0.064,1486.1133000000004,254.4887088109165,1683.017186843652,1683.017186843652,1.6198115821865983e-17,0.0,0.0,0.0,0.0,0.0
0.0,4093.032799999998,325.50486074598933,3891.209029590699,3891.209029590699,3.1875223373772887e-16,0.0,0.0,0.0,0.0,0.0
0.064,6980.514699999995,389.56743739539104,6468.387757771755,6468.387757771755,5.470941248156841e-15,0.0,0.0,0.0,0.0,0.0
0.128,9371.98309999999,435.76157373805916,8994.727019829594,8994.727019829594,8.234636460167732e-14,0.0,0.0,0.0,0.0,0.0
0.192,10393.695199999996,454.0940339089041,11233.606956702883,11233.60695670288,1.0925243234598674e-12,3.836304327672232e-22,0.0,0.0,0.0,0.0
0.256,13090.5997,499.4871885001402,13085.441736296109,13085.441726563251,1.2839200765946117e-11,9.73284439168585e-06,0.0,0.0,0.0,0.0
0.32,13991.860800000002,513.8053384364383,14531.791102757672,14531.673672889154,1.3426826931263208e-10,0.1174298683831885,0.0,0.0,0.0,0.0
0.384,15357.438799999993,534.7241994066495,15603.73744777846,15595.77162293468,1.2550032401501493e-09,7.965824842524635,0.0,0.0,0.0,0.0
0.448,17053.157700000003,559.7415553591626,16404.72443690732,16320.00160253613,1.0528471568130622e-08,84.72283436066284,0.0,0.0,0.0,0.0
0.512,17762.668599999997,569.8674735615893,17129.178997958566,16752.619068547527,7.959009718702941e-08,376.55992933144717,0.0,0.0,0.0,0.0
0.576,18069.386700000006,574.2001265296681,17976.772228522037,16941.239741120466,5.442103056535032e-07,1035.5324868573612,0.0,0.0,0.0,0.0
0.64,18705.7185,583.1667847931495,19055.583950385688,16929.6939984052,3.3779318505846497e-06,2125.8899486025534,0.0,0.0,0.0,0.0
0.704,20199.0799,603.5856719771743,20361.67603618312,16756.780335996827,1.9098531880583873e-05,3604.8956810877626,0.0,0.0,0.0,0.0
0.768,21358.0795,619.0546740490358,21813.69596740515,16456.017676059946,9.868091354580698e-05,5357.678192664291,0.0,0.0,0.0,0.0
0.832,23817.55820000001,650.5965250974505,23298.485490002764,16055.894903034256,0.00046741649659626374,7242.59011955201,0.0,0.0,0.0,0.0
0.896,24429.082900000005,658.3129436918902,24705.223388556267,15580.342730235614,0.0020356564406047305,9124.878622664213,0.0,0.0,0.0,0.0
0.96,25991.8843,677.5464113722072,25944.05195727687,15049.280527545434,0.008174630223706257,10894.763255101214,0.0,0.0,0.0,0.0
1.024,26938.075499999988,688.8445885727042,26952.7018672068,14479.1619413018,0.03035103682435768,12473.509574868174,0.0,0.0,0.0,0.0
1.088,27919.196699999997,700.5679217861316,27695.874100477802,13883.482551568217,0.10445935569250094,13812.287089553893,0.0,0.0,0.0,0.0
1.152,29140.5706,714.6219138629018,28161.124477520956,13273.234326109556,0.33409272307558824,14887.556058688328,0.0,0.0,0.0,0.0
1.216,28512.711600000002,707.3308880292326,28353.65200859636,12657.303083635376,0.9953218125753477,15695.35360314841,0.0,0.0,0.0,0.0
1.28,28963.479000000007,712.8120960176129,28291.348057282772,12042.811000758718,2.7683679544033155,16245.768688569651,0.0,0.0,0.0,0.0
1.344,26246.8869,680.5482701556948,28000.805342211144,11435.408895414144,7.204322638241664,16558.19212415876,0.0,0.0,0.0,0.0
1.408,26714.869899999998,686.2626472712664,27514.623768580102,10839.524015213667,17.578317072165937,16657.521436294268,0.0,0.0,0.0,0.0
1.472,26894.26440000001,688.3923837111652,26870.154179751877,10258.56915636423,40.29438331429048,16571.290640073352,0.0,0.0,0.0,3.5832956807230965e-12
1.536,26713.10239999999,686.2246094721168,26109.670330887453,9695.118589567075,86.94158264191528,16327.602448571664,0.0,0.0,0.0,0.0077101067975413416
1.6,25150.548300000006,667.2455698987992,25290.199084651107,9151.055725038406,176.89899119917348,15953.712562317693,0.0,0.0,0.0,8.531806095835089
1.664,25278.895999999997,668.7915694926451,24658.986306093448,8627.696845860033,340.02032457421075,15475.120196568061,0.0,0.0,0.0,216.1489390911405
1.728,24850.134199999993,663.4938248717913,24836.883255053937,8125.894648323475,618.4471032380847,14915.03756574092,0.0,0.0,0.0,1177.5039377514547
1.792,25873.155200000016,676.0816117822347,25958.95213027706,7646.124783894389,1066.168601475926,14294.133816042604,0.0,0.0,0.0,2952.524928864142
1.856,27570.106099999997,696.4400205636575,27302.656112755438,7188.55811352786,1744.8367199291743,13630.471022405938,0.0,0.0,0.0,4738.7902568924665
1.92,26963.278599999998,689.2609209238964,28155.49876018979,6753.120963904931,2714.8320702602227,12939.569257989646,0.0,0.0,0.0,5747.97646803499
1.984,29739.56050000001,721.5758819284171,28377.06098851578,6339.545313699781,4021.7877537409627,12234.553777699439,0.0,0.0,0.0,5781.174143375596
2.048,28426.61500000001,706.4911381846944,28252.666405333184,5947.410530612272,5680.522058610804,11526.350119891542,0.0,0.0,0.0,5098.383696218568
2.112,27999.7753,701.5183633401606,28145.69636589796,5576.1780201116935,7660.066324323163,10823.902816763926,0.0,0.0,0.0,4085.5492046991735
2.176,27702.284400000004,698.00810109311,28280.688538565784,5225.219928143675,9874.443021635989,10134.40090040866,0.0,0.0,0.0,3046.6246883774634
2.24,28562.011699999995,708.1142126480376,28690.140414499037,4893.842856417495,12183.39925131785,9463.498973001351,0.0,0.0,0.0,2149.3993337623447
2.304,28848.603399999974,711.5075523699696,29253.78691737299,4581.307394924671,14405.237880785597,8815.52669504648,0.0,0.0,0.0,1451.7149466162423
2.368,30601.616099999977,731.5877870777674,29768.05672856119,4286.844147343803,16340.674554279816,8193.682484327122,0.0,0.0,0.0,946.8555426104499
2.432,30566.05320000001,731.160405934631,30013.46589674858,4009.6668169335812,17803.305851472847,7600.209291453988,0.0,0.0,0.0,600.2839368881625
2.496,29399.57649999999,717.7593350090633,29807.29927012798,3748.9828299888604,18649.999574216057,7036.551746660194,0.0,0.0,0.0,371.76511926287
2.56,28561.163899999996,708.0991082261369,29037.47119736144,3504.001898056452,18804.182918607858,6503.494927346127,0.0,0.0,0.0,225.79145335099992
2.624,27672.843999999997,697.7100159119236,27676.900661929,3273.9428564657455,18266.773723921684,6001.285606744478,0.0,0.0,0.0,134.89847479709377
2.688,26628.236899999993,685.2025463022767,25780.01883187865,3058.039063309848,17112.766737209335,5529.737208737464,0.0,0.0,0.0,79.47582262200275
2.752,23329.502600000018,644.5070331255098,23465.264760864327,2855.5425981352287,15475.136866062556,5088.319885194131,1.4578062132588013e-07,0.0,0.0,46.2654113266319
2.816,19791.7919,598.1191287247932,20890.36891460048,2665.727461862242,13520.594244771186,4676.237204000655,1.1549643627304758,0.0,0.0,26.655039603667483
2.88,19129.521499999995,589.1075591673609,18308.45584248912,2487.891947700189,11423.048442660096,4292.490927560648,89.80542303121688,0.0,0.0,15.219101536967697
2.944,16131.346999999994,546.332791940767,16251.405386325003,2321.360326068145,9340.250619802857,3935.93530139956,645.2378255760606,0.0,0.0,8.621313478378442
3.008,15468.47440000001,536.4356935222268,15082.274620180136,2165.483963978357,7397.390062069909,3605.3221809592696,1909.2284027807607,0.0,0.0,4.8500103918408595
3.072,14622.866299999996,523.4716320002157,14687.727731046982,2019.6419803085646,5679.153219093833,3299.33821604869,3686.88260188898,0.0,0.0,2.7117137069138817
3.136,14095.065700000001,515.3492596547571,14743.077823931104,1883.2415223207342,4229.647635412652,3016.6351966389334,5612.045568839758,0.0,0.0,1.5079007190272373
3.2,15077.795799999996,530.4845316028641,14951.092293636537,1755.7177352066462,3058.1592827553513,2755.854547449903,7380.526311414838,0.0,0.0,0.8344168097975327
3.264,15724.838700000006,540.2592353336432,15116.358244162211,1636.533484962705,2148.131387399885,2515.6468464312343,8815.586805312678,3.270689536117807e-22,0.0,0.45972005570927366
3.328,15078.1269,530.4990464493916,15137.00539068113,1525.1788851882027,1466.9187907104842,2294.6871364888616,9849.96149318024,0.006798861123324606,0.0,0.25228625221843415
3.392,14660.085999999996,524.1301448069579,14983.012592857855,1421.1706701873793,974.5093244037107,2091.6867021659205,10488.2182464626,7.289691080217825,0.0,0.1379585580278453
3.456,14852.475200000006,527.0638770059784,14753.48073682183,1324.0514498042844,630.2048425970869,1905.401894150967,10774.052286637349,119.69506616371073,0.0,0.07519746843218225
3.52,15013.031000000014,529.50910445661,14660.903584785037,1233.3888755361681,396.97728683848743,1734.6405045995496,10767.774720504567,528.081329210938,0.0,0.040868095327223256
3.584,14286.193800000001,518.3056139706858,14806.847419083337,1148.7747424920155,243.72593425277557,1578.2661250916458,10532.69598600608,1303.3624796793783,0.0,0.02215156144245891
3.648,15209.551199999998,532.5384934614111,15143.889648690092,1069.8240475498567,145.93043798642387,1435.200856151974,10127.77812530785,2365.1442042974336,0.0,0.0119773965519461
3.712,15639.958600000005,538.9430657297837,15566.179325475452,996.1740205030997,85.2601729113546,1304.426682042952,9604.2625537238,3576.04943459122,0.0,0.006461703025951878
3.776,16142.263899999994,546.4433652342361,15975.084212134892,927.4831419739811,48.63437700551826,1184.985776344702,9004.63612036285,4809.341317588647,0.0,0.0034788591940696605
3.84,16627.9757,553.5866620702129,16302.186100272753,863.4301593280428,27.100092526214844,1075.9799619862326,8362.87084770048,5972.8031693305475,0.0,0.0018694012345011712
3.904,16241.456099999992,547.9371052744306,16509.744664427657,803.7131096767578,14.758933302135247,976.5695132199296,7705.284472987406,7009.417632457603,0.0,0.0010027838246326028
3.968,16029.145400000007,544.7728112290482,16583.594948296963,748.0483572464822,7.859877552617955,885.9714559011849,7051.64049524097,7890.074225313748,0.0,0.0005370419586631488
4.032,16594.9893,553.0985231070918,16525.26381598469,696.1696508698587,4.095119742944004,803.457495751282,6416.276830457864,8605.264431981117,0.0,0.0002871816264009347
4.096,16191.186199999991,547.175340847591,16345.568329284093,647.8272060778278,2.0884046254853246,728.3516814973631,5809.1552802859605,9158.145603442028,0.0,0.00015335542983305753
4.16,17190.556599999996,561.7025691418308,16060.057925109493,602.7868151997529,1.0429443353435248,660.0278904018782,5236.784336749991,9559.415856636719,0.0,8.178580921689921e-05
4.224,15818.596699999996,541.6363056256358,15686.022103953625,560.8289879847667,0.5102717419818559,597.9072072687331,4703.001758051985,9823.77383534179,0.0,4.356436889103012e-05
4.288,14995.618699999986,529.2436881874838,15240.65581769908,521.7481245128272,0.24469535172329526,541.455254146374,4209.62135293046,9967.586367578704,0.0,2.317899218773534e-05
4.352,14688.175000000005,524.5205033692816,14740.020157274374,485.35172154650974,0.11505838611652067,490.1795162867846,3756.9570553479657,10007.416793387321,0.0,1.2319675266865753e-05
4.416,13966.698599999994,513.3843549746321,14198.522620792763,451.45961296502156,0.05307115827825109,443.6267001533231,3344.240671576211,9959.142558398467,0.0,6.5414614258498545e-06
4.48,13597.266,507.57612762687677,13628.722450160216,419.9032445039806,0.02402265271250159,401.3801511276047,2969.950057486708,9837.46497091376,5.302632015453716e-09,3.470147328035076e-06
4.544,13244.664500000006,501.9797705459053,13050.16388521633,390.5249826840506,0.01067517556524605,363.05735180887234,2632.0633678484314,9655.673561347283,8.833944512867602,1.8392605413340181e-06
4.608,11873.239599999999,479.4394520776937,12636.972059373917,363.1774575367146,0.004658924355752141,328.3075162223186,2328.253241510474,9425.571363793126,191.65782041287233,9.74054924520597e-07
4.672,12854.350800000006,495.6246645951526,12494.477532795012,337.72293851610334,0.0019976217958681845,296.8092906769923,2056.0328119962705,9157.498423325507,646.4120701428894,5.154533402306568e-07
4.736,11701.609900000001,476.64392371683044,12481.750959727902,314.03274281314054,0.0008418096784008535,268.26856828496267,1812.8635104358111,8860.412181253234,1226.1731148585031,2.725713802074862e-07
4.8,13318.441300000008,503.06359307898913,12479.804006478806,291.98667515496163,0.00034877027423483323,242.41642113867894,1596.232877655155,8541.997877130807,1807.1698064848913,1.440369587248464e-07
4.864,12630.405199999992,492.00249662522657,12434.762497610298,271.4724980722482,0.00014211427973548127,219.00715172883767,1403.7090724217858,8208.791832318586,2331.781800878496,7.606535920932934e-08
4.928,12098.451499999996,483.21426390927024,12330.58820615985,252.3854315444202,5.697083218340049e-05,197.81646327303432,1232.977460886186,7866.306953315252,2781.1018401299807,4.014527909238777e-08
4.992,12643.294999999995,492.1649715815464,12168.343365248422,234.62768088291173,2.2476262007931592e-05,178.63974713267442,1081.8635849262093,7519.154065148177,3154.058264661012,2.117536132993488e-08
5.056,11119.2831,466.67370997547664,11955.673583329486,218.10799168216116,8.729486645468162e-06,161.29048435101328,948.3459116337517,7171.1554766236195,3456.773710298289,1.1163212022455983e-08
5.12,11858.36210000001,479.22279499178035,11702.022631136573,202.74123065307714,3.3387145350316737e-06,145.59875748848026,830.5610366977306,6825.448979822938,3697.6726231297516,5.881956529478128e-09
5.184,11167.354900000008,467.4996226022184,11416.599829173381,188.447991151815,1.257839610843821e-06,131.40986831147916,726.8034253766286,6484.58162659988,3885.3569164726414,3.097706068009958e-09
5.248,11553.037700000003,474.0848985564826,11107.608990466793,175.15422222526126,4.669310444869673e-07,118.58305646442638,635.5213026143572,6150.593327618403,4027.757081075784,1.6306286284039553e-09
5.312,10702.401699999995,459.4630891477981,10782.039558972221,162.7908800116766,1.7083805678011872e-07,106.99031398545014,555.309927908131,5825.090734192236,4131.8577027030315,8.579784506887533e-10
5.376,11200.989000000007,468.10768963066744,10445.697309817606,151.2936003587269,6.162269071888706e-08,96.51529038334316,484.90319300060804,5509.312090063277,4203.673135949577,4.5124615484928583e-10
5.44,10369.028899999994,453.67431352063653,10103.326898722527,140.60239155019923,2.1919851386498972e-08,87.05228295135548,423.16424636522123,5204.18384629887,4248.324131534726,2.372330692908579e-10
5.504,9790.872899999998,443.32642728236107,9758.759708556465,130.6613460658113,7.691114790101414e-09,78.50530703085889,369.0756653459678,4910.369862361732,4270.14752774428,1.2467223235277293e-10
5.568,10001.485000000008,447.1578902335983,9415.058229679442,121.41837033465646,2.662604827080615e-09,70.78724103697196,321.729554478318,4628.31399973821,4272.8090640885575,6.549448763959471e-11
5.632,9041.221099999993,429.63370018761543,9074.645773946731,112.8249314811022,9.096998404222631e-10,63.819041204185964,280.31783862179947,4358.276870816883,4259.407091821816,3.439438199558245e-11
5.696,9091.66,430.6208319363126,8739.418361178883,104.83582010166944,3.068097030275569e-10,57.529021190697584,244.12293532590004,4100.367447712473,4232.563136847818,1.8056136584213797e-11
5.76,8054.002599999995,410.93808343947205,8410.839143904499,97.40892815195022,1.0216982198283862e-10,51.8521918855823,212.50892689034058,3854.5701715998994,4194.498925376616,9.47595790242136e-12
5.824,7560.079499999995,401.2532755915813,8090.01713083967,90.50504106348895,3.360154620056074e-11,46.72965698500649,184.9133045067725,3620.7681379854016,4147.100990298963,4.971511223753481e-12
5.888,7543.644800000007,400.916727822815,7777.772373352754,84.08764325134217,1.0916339786269036e-11,42.108060135806106,160.83932119846565,3398.762870300292,4091.974478466834,2.6075126901579724e-12
5.952,7448.854099999999,399.04751441475787,7474.689742214263,78.1227362134212,3.5040614233116435e-12,37.939079681688646,139.8489642365404,3188.291135027668,4030.487827054939,1.367232950458996e-12
6.016,6892.323299999999,387.80490484157394,7181.163208252111,72.57866846243601,1.1115696978509275e-12,34.178967284862075,121.5565391093243,2989.039197163572,3963.8098362319142,7.167071830690959e-13
6.08,6796.799100000001,385.8426647177924,6897.432274452231,67.42597657010114,3.4854851526950476e-13,30.788126930778567,105.62284422075864,2800.654865514823,3892.940461215768,3.7560291227598663e-13
6.144,6559.022700000004,380.93001894528675,6623.6119445323675,62.63723664105369,1.0805388834155805e-13,27.730731053382815,91.74990692953831,2622.757633141551,3818.736436766841,1.9679254249566203e-13
6.208,6524.886000000002,380.1692705050085,6359.717376795335,58.186925570558444,3.312494568255642e-14,24.97437074086625,79.67624624303247,2454.947178950202,3741.9326552906755,1.0308254003056245e-13
6.272,5606.134500000004,360.5223864025732,6105.684169020355,54.05129147543406,1.0043672056253301e-14,22.489737196055323,69.17262461417033,2296.8104617031922,3663.160054031503,5.3983674944925135e-14
6.336,5351.565000000006,354.8662390891789,5861.38504995573,50.2082327216677,3.0125581595946664e-15,20.25033183022944,60.038250206931934,2147.9276071488953,3582.960628048005,2.8264707790332635e-14
6.4,6128.969599999997,371.8392399991682,5626.6436123541025,46.637185004847794,8.94056583787816e-16,18.23220256373108,52.09739119593674,2007.8767621864235,3501.8000714031637,1.4795680190360822e-14
6.464,5556.829199999997,359.4072889584988,5401.245607250887,43.31901597081599,2.62579275796993e-16,16.413704090835402,45.19636476331405,1876.238066565637,3420.078455860284,7.743498685680477e-15
6.528,4844.737699999999,343.3758255662209,5184.9482251608,40.23592689380853,7.633068915685437e-17,14.775280039839116,39.2008651585273,1752.5968722059426,3338.139280862682,4.051862353516963e-15
6.592,4463.0025,334.42398155509915,4977.487713304116,37.37136095783675,2.196629878408726e-17,13.299265122238491,33.99359727278439,1636.5463224467253,3256.2771675045315,2.119778284286824e-15
6.656,4972.699799999996,346.3502335189517,4778.585615656892,34.709917714154145,6.259037033507004e-18,11.969705517351851,29.47218448375921,1527.6893880978944,3174.744419843732,1.1087853569331988e-15
6.72,5017.7321999999995,347.3259025826956,4587.953871866565,32.23727331340675,1.7661329677084274e-18,10.772195881066114,25.54732192675815,1425.6404437528813,3093.756636992453,5.798673494193538e-16
6.784,4780.5208,341.8842844632822,4405.298969686506,29.94010613548857,4.936000733453008e-19,9.69373149989302,22.141148757040785,1330.0264562013526,3013.4975270927316,3.032052158179756e-16
6.848,4494.988100000002,335.1981015808474,4230.325311773171,27.806027463266357,1.3665707186144634e-19,8.722574234599758,19.1858153224558,1240.4878467069684,2934.123048045881,1.5851636287582872e-16
6.912,4574.7145,337.09209718134105,4062.7379300139414,25.82351686823811,3.7485360915114696e-20,7.848131011769485,16.622223423390096,1156.6790801955754,2855.7649785149683,8.285971008041365e-17
6.976,4289.351499999996,330.31603159746976,3902.2446578495615,23.9818619968864,1.0188965827913946e-20,7.0608437272027915,14.398919970701977,1078.2690268550678,2778.5340052997026,4.330588781871534e-17
7.04,3925.3446000000035,321.4803968800358,3748.5578523863196,22.271102466033238,2.7447451778845535e-21,6.3520895225666925,12.471126345508033,1004.9411351248938,2702.522398927318,2.2630124914348157e-17
7.104,4082.7140999999983,325.31259947066656,3601.395742706821,20.681977593940324,7.32893320391478e-22,5.714090486604327,10.799887609412568,936.3934494162495,2627.806337600614,1.1824031103409736e-17
7.168,3451.805500000003,309.6435746699371,3460.483468077695,19.205877711275406,1.9400290465152343e-22,5.139831915007656,9.35132740804769,872.3385010355056,2554.4479300078588,6.177102792960064e-18
7.232,3103.550799999999,300.61312802022985,3325.5538592286316,17.83479881242954,5.0917261588697233e-23,4.62298833919091,8.095995956984996,812.5030965812523,2482.4969795387738,3.2266116790484796e-18
7.296,3087.0857999999976,300.1649408631587,3196.3480071441663,16.561300323071595,1.325166633432928e-23,4.157856604130535,7.0082999025150325,756.628024460346,2411.9925258541034,1.6852062170991975e-18
7.36,2677.5962999999974,289.2269891681435,3072.615656547648,15.378465774306877,3.42044527074693e-24,3.7392953395929185,6.066004117760145,704.467697043458,2342.96419427253,8.80046605328075e-19
7.424,3086.309000000002,300.1314024067173,2954.1154552054627,14.279866187416912,8.757060054048622e-25,3.362670227867737,5.249796635592058,655.7897432886119,2275.433378865974,4.595219628672939e-19
7.488,2613.6757,287.46262408860133,2840.6150851276507,13.259525985940046,2.224094187879751e-25,3.02380452495689,4.542908943001439,610.3745643440261,2209.4142813297262,2.399145008244187e-19
7.552,2502.8936000000003,284.40046126899495,2731.8912975156627,12.311891263850654,5.604303712074692e-26,2.7189343414111677,3.9307847762749146,568.0148626487762,2144.9148244853495,1.2524428564605866e-19
7.616,3102.3722999999964,300.5673063338985,2627.729869768147,11.431800249851152,1.4012548720068024e-26,2.444668234011461,3.4007913718628155,528.5151533375787,2081.937456574843,6.537505197655703e-20
7.68,2960.6763000000064,296.8367624493728,2527.9254998855463,10.61445581834774,3.476897090103399e-27,2.197950700590334,2.9419678531721645,491.6912652866164,2020.4798602268195,3.412088810927576e-20
7.744,2407.987599999998,281.7577811138979,2432.2816511186356,9.855399907572442,8.562428053340092e-28,1.97602920779379,2.5448060772793424,457.3698378777477,1960.535578048242,1.780672890102317e-20
7.808,1856.6432000000018,265.9026906337908,2340.610357606833,9.15048971458516,2.0930642295496224e-28,1.7764244157825184,2.20105983579951,425.3878184804312,1902.0945651602347,9.291906709351799e-21
7.872,2503.682500000001,284.4586929545071,2252.73199998395,8.495875545568008,5.079229097583105e-29,1.5969032950372108,1.9035788083904785,395.5919647293771,1845.1436776055775,4.8482352948279796e-21
7.936,2596.671900000001,286.9842410803638,2168.475058438783,7.887980207950962,1.2237445911059203e-29,1.4354548588151244,1.6461641125439015,367.8383548901362,1789.6671043693368,2.529425665840956e-21
8.0,1824.9971999999993,264.96955058021115,2087.6758494607393,7.323479838511658,2.9275791645417217e-30,1.2902682606383262,1.4234426857812572,341.9919089358963,1735.6467497399117,1.3195344085836937e-21
8.064,2171.9637999999995,275.103936679886,2010.1782514396539,6.799286068705776,6.955007252540318e-31,1.159713029693621,1.2307580819146475,317.9259223907391,1683.0625718686008,6.883054705453489e-22
8.128,1966.2891000000004,269.12938606200004,1935.8334233931148,6.312529435135979,1.6409784628752377e-31,1.0423212383899747,1.0640755668994129,295.52161451358353,1631.892882639106,3.5900832532595526e-22
8.192,1494.474799999999,254.97436159889915,1864.4995203381825,5.860543949287299,3.84564250066074e-32,0.9367714157349976,0.9198996667298169,274.66769199094733,1582.114613315483,1.8723699726359725e-22
8.256,1745.1596000000009,262.5650466773769,1796.0414081857296,5.440852746468043,8.95239371430161e-33,0.8418740378277325,0.7952025540654968,255.25992896514404,1533.7035498822243,9.764357633628607e-23
8.32,1620.075600000001,258.8197623559174,1730.3303804965835,5.0511547393269645,2.0704098483041794e-33,0.7565584427764368,0.6873618656366944,237.20076393847344,1486.63454151037,5.091684970536504e-23
8.384,2140.5723000000003,274.2215971457798,1667.2438789840066,4.689312206389614,4.757317951054046e-34,0.6798610318807384,0.5941067223653552,220.3989138556371,1440.8816851677338,2.654887670536386e-23
8.448,1635.3230000000021,259.27515253736965,1606.665219263929,4.353339250794364,1.0861698314482345e-34,0.6109146320991126,0.5134708815908762,204.76900546916622,1396.4184890302784,1.3841987695842056e-23
8.512,1714.3462000000027,261.6749762130201,1548.48332303187,4.041391068831951,2.4643546476599534e-35,0.5489389067757142,0.44375208850026543,190.23122393029507,1353.218017037467,7.216378818908761e-24
8.576,1178.6981999999975,245.02419562502516,1492.5924575746262,3.751753972020891,5.556713786693993e-36,0.4932317124357523,0.3834768142249219,176.71097841532526,1311.2530166606193,3.761920255563741e-24
8.64,1430.1461,252.96396473412125,1438.891983297602,3.482836110304142,1.245319748518521e-36,0.44316130927692426,0.33136967319851224,164.1385844907716,1270.496031714051,1.96096597026463e-24
8.704,1508.892299999999,255.40582080348102,1387.2861097587506,3.2331588475480357,2.7741484095715716e-37,0.3981593418784269,0.2863269041445598,152.44896283561854,1230.919501829561,1.0221191439161908e-24
8.768,1115.3416000000007,242.98038704978447,1337.6836605417388,3.001348743878108,6.143299597913923e-38,0.35771451470316035,0.24739337913118828,141.58135387262394,1192.4958500314024,5.32727035683764e-25
8.832,879.428699999999,235.2240823822375,1289.997847169505,2.7861301025146505,1.352487956818318e-38,0.32136689426010173,0.2137426749501826,131.4790478099086,1155.1975596878713,2.7763897516723925e-25
8.896,1367.0901999999996,251.00464091255364,1244.1460521507413,2.586318041688425,2.9604699328561635e-39,0.28870277639266606,0.18465980193039916,122.08912955667134,1118.9972419740584,1.446869337125943e-25
8.96,1130.7752999999993,243.4800478130669,1200.049621162629,2.4008120549365306,6.443452029439675e-40,0.2593500631294391,0.15952623830868795,113.36223795062693,1083.8676948556274,7.53966517319876e-26
9.024,973.0700999999985,238.32102858298234,1157.6336643003706,2.228590025614438,1.3945745852299862e-40,0.23297409893423213,0.13780696444491852,105.25233871790273,1049.7819544934744,3.928704206809227e-26
9.088,1115.0456000000008,242.97894257892878,1116.8268662653013,2.068702663823597,3.001677016083087e-41,0.20927392107620546,0.11903923135013908,97.7165105770614,1016.7133398719899,2.0470184906543907e-26
9.152,1036.7855000000013,240.44848883625025,1077.5613053163884,1.9202683361568667,6.425670916875879e-42,0.18797888325621215,0.10282283295979718,90.71474389633525,984.6354913676803,1.0665223885331754e-26
9.216,832.3744999999981,233.67124982377018,1039.772280772969,1.7824682607164672,1.3681632969459039e-42,0.1688456156164556,0.08881168199429099,84.20975131587423,953.5224038987675,5.5564135304287995e-27
9.28,768.6356000000001,231.49418672114575,1003.3981488280701,1.6545420417716286,2.897706261851608e-43,0.1516552878671132,0.07670651569069709,78.16678975388466,923.348455228856,2.89465021884201e-27
9.344,659.1726999999983,227.77048460395972,968.3801664102836,1.5357835202047647,6.105190220636853e-44,0.1362111455220057,0.06624858067280359,72.55349322610117,894.0884299377828,1.5079089902737099e-27
9.408,831.8149999999973,233.64793821130354,934.6623428167042,1.4255369175544048,1.2796857577288454e-44,0.12233629217870673,0.05721416619779881,67.3397159213748,865.7175395193984,7.854747239745618e-28
9.472,579.7237999999988,224.9900402951146,902.1912988290636,1.3231932530087047,2.6686836259423913e-45,0.10987169343663261,0.04940987236682191,62.49738499168302,838.2114390185684,4.091361613981399e-28
9.536,1004.3585000000007,239.37720881942099,870.9161330189028,1.2281870141428592,5.537455390022331e-46,0.09867438044680639,0.04266851495327003,58.00036253203586,811.5462405773239,2.1309957925178095e-28
9.6,548.9480000000003,223.94504174125788,840.7882949448549,1.1399930635338793,1.1433311342838062e-46,0.08861583325377041,0.03684558158407747,53.824316244141485,785.6985242223417,1.1098821904817172e-28
9.664,312.3161999999993,215.45242008863636,811.7614649451303,1.0581237646340722,2.34915235236975e-47,0.07958052604589248,0.03181616536391735,49.94659829693165,760.6453461921548,5.780311091405676e-29
9.728,753.3886999999977,231.0204633138825,783.7914402307085,0.9821263114464538,4.8034792180075564e-48,0.07146461819531302,0.027472311886019504,46.346131916820866,736.3642450723598,3.0102740999903414e-29
9.792,752.6976000000009,230.9762028898092,756.8360269889737,0.9115802476265434,9.775386666370997e-49,0.06417477656135351,0.02372072412251817,43.00330526063245,712.8332459800308,1.567623689457462e-29
9.856,878.2609000000007,235.2068551817465,730.8549382133476,0.8460951616417668,1.9800333281615865e-49,0.05762711596797635,0.020480777103082472,39.899872144247475,690.0308630143874,8.163172475740274e-30
9.92,737.0956000000006,230.4565777947437,705.8096969814145,0.7853085455564177,3.9920717328465953e-50,0.051746246061890024,0.01768280072197168,37.01885922004911,667.9361001690252,4.250675249790497e-30
9.984,988.5173999999993,238.87841889574938,681.6635449119666,0.7288838058820585,8.01194097517191e-51,0.046464413926750166,0.015266594590202534,34.34447921599969,646.5284508815679,2.213293895232398e-30
10.048,1255.9451000000004,247.53101479327012,658.3813555399622,0.6765084157444969,1.600724332867499e-51,0.0417207328829432,0.013180143683943052,31.862049868584553,625.7878963790663,1.1523989328095539e-30
10.112,281.0045999999993,214.34149063350742,635.9295523575158,0.6278921983734205,3.1839052835459126e-52,0.037460488852801004,0.011378507730573494,29.557918200793843,605.6949029617653,5.999977113032171e-31
10.176,391.02909999999883,218.34308750915804,614.2760312784542,0.5827657326231056,6.305121642171045e-53,0.033634516527861834,0.009822860905282968,27.4193898147189,586.230418353679,3.123774659957926e-31
