t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5
0.512,12528.7464,496.4162541527071,11859.118725954806,11844.66293760019,14.45578628794493,2.066672644807421e-06,0.0,0.0
0.576,12145.034400000008,490.1991593621507,12825.619247340905,12787.607278174244,38.01191884626976,5.032038930789161e-05,0.0,0.0
0.64,13994.6102,519.6524347989296,13764.935823399845,13672.70846868112,92.22649947707798,0.0008552416473956821,0.0,0.0
0.704,13913.789400000005,518.3846641870953,14702.543324614655,14495.216811652996,207.3159325943093,0.010580367350566647,0.0,0.0
0.768,11748.077400000006,483.7154562630097,15685.559820631932,15252.035527369619,433.4255624212155,0.09873084109820326,0.0,0.0
0.832,10667.764599999999,465.3680762418568,16787.95731095935,15941.464336341876,845.7765222505567,0.7164523669189804,0.0,0.0
0.896,12786.638799999995,500.57325264478135,18112.759674524346,16562.964196461366,1545.6449479197497,4.150530143229385,0.0,0.0
0.96,21836.008299999998,630.3013990176703,19790.198655000513,17116.946496223503,2653.6154855543577,19.636673222652274,0.0,9.05960252582184e-297
1.024,24171.496499999987,659.8505044889299,21974.531559064297,17604.587531358236,4292.557928691915,77.38609901414411,0.0,1.9894942765058437e-150
1.088,29999.5585,729.0769579709175,24846.6907566454,18027.66755782037,6560.565306820385,258.4578920046435,0.0,2.0643954079402657e-96
1.152,34583.820100000004,779.5068745139646,28629.283623371954,18388.432823378833,9498.117006859567,742.7337931335544,0.0,2.2275851596709455e-68
1.216,45615.153300000005,891.0518997719308,33608.25026497883,18689.478520216122,13057.553588906145,1861.2181558565646,0.0,2.888246594950202e-51
1.28,45110.509099999996,885.9769655004933,40133.85962003358,18933.650421979324,17084.752703506518,4115.456494547739,0.0,9.091143944265373e-40
1.344,33618.924699999996,769.1445338286592,48559.72312954153,19123.962966617008,21321.35749292624,8114.402669998289,0.0,1.5469009037605073e-31
1.408,45457.83970000001,889.5101448611572,59095.02130842963,19263.531650184992,25430.99131879653,14400.498339448113,0.0,2.2496991931310644e-25
1.472,79670.8021,1179.950587390259,71597.6593900708,19355.51775911859,29046.052665138966,23196.088965813244,0.0,1.326945527608603e-20
1.536,95563.88009999998,1296.9077062245105,85397.00514792846,19403.083658106265,31825.33865860712,34168.58283121507,0.0,8.166737140480297e-17
1.6,114301.03049999996,1425.5389762463103,99257.3946561229,19409.35704779164,33509.2329078129,46338.804700518354,0.0,9.62079538204535e-14
1.664,117077.21960000001,1445.0478609040376,111549.00409305574,19377.40279888171,33959.76146901156,58211.839825162446,0.0,3.2603868505219454e-11
1.728,127340.42109999999,1511.204544050457,120598.1773660395,19310.20114980751,33177.14523847573,68110.83097775203,0.0,4.221192211591832e-09
1.792,130030.37509999998,1527.2780467375474,125099.23625607112,19210.63122022329,31290.89984488822,74597.70519070365,0.0,2.5594819900369634e-07
1.856,112574.04009999997,1412.3928848976327,124437.11744431821,19081.458940891498,28529.83924659523,76825.81924838744,0.0,8.44403778904058e-06
1.92,97834.21990000001,1311.64865766519,118810.62765761201,18925.32863180342,25179.64942270998,74705.64943340982,0.0,0.00016968878865439733
1.984,102060.23699999998,1341.2263639452806,109132.15558600774,18744.757575469583,21538.089930010286,68849.30581553276,0.0,0.0022649951146456386
2.048,96334.6559,1300.7568527801536,96763.62931915818,18542.13303237293,17876.518377885273,60344.95642454722,0.0,0.02148435276133874
2.112,95248.32999999997,1293.1950669703128,83193.20644575586,18319.711232016514,14413.27686039281,50460.06558634195,0.0,0.15276700457326556
2.176,94420.32830000002,1287.101697876203,69753.01889175846,18079.61794728481,11300.784247115223,40371.766737315724,0.0,0.8499600426953025
2.24,72648.39480000002,1123.8495221183284,57440.26250610031,17823.850323408926,8625.021957709932,30987.559128125416,0.0,3.8310968560404337
2.304,46591.0885,900.0447701155275,46856.77804297127,17554.27968703213,6414.108776270052,22873.995803940386,0.0,14.39377572870345
2.368,28754.1524,714.7339745958815,38246.1430801213,17272.655106950955,4651.958998940807,16275.14207072196,0.23503140346118703,46.15187210411672
2.432,27152.434700000005,696.0021551124099,34278.15100830356,16980.607517171386,3293.3602545166564,11185.208837966336,2690.176356577295,128.79804207188525
2.496,49373.45460000003,925.71207514233,49097.57532228141,16679.654245956546,2277.7666667186345,7439.449882872249,22382.636784899387,318.0677418345878
2.56,78458.39189999997,1169.4409421776352,71046.09958858321,16371.203822419318,1540.2533174835773,4797.272434223408,47632.50251672533,704.8674977315636
2.624,91272.36359999998,1264.4123300979888,83429.6290055832,16056.560955686,1019.1044387294094,3004.1960202220394,61931.15461815485,1418.6129727909179
2.688,75425.12169999999,1145.660241637429,84614.26101846868,15736.931601378628,660.2445355446218,1829.847775166958,63767.5883860093,2619.648720369172
2.752,69880.34000000001,1101.5984971133676,79120.29058744438,15413.428046699686,419.13367978839983,1085.6263434977905,57724.05896762102,4478.043549837492
2.816,70025.55919999997,1102.6653557369625,71420.29691387054,15087.073959235579,260.8860187471573,628.2142488883985,48303.54029509767,7140.5823919017275
2.88,64478.04870000002,1057.5870176979602,64357.73406967743,14758.80935614008,159.32208261804962,355.01068229147296,38391.945739534094,10692.646209093738
2.944,74271.13110000003,1136.5864564840401,59294.039248047266,14429.495459968859,95.51964585245967,196.1506182354158,29448.134906310523,15124.73861768001
3.008,62898.72130000004,1044.303574332662,56592.75666398346,14099.919415412563,56.254136028821925,106.07865861880073,22017.240586557222,20313.263867366055
3.072,59062.49040000001,1012.0003817024876,56032.55647884846,13770.798847774653,32.56147903857205,56.208446265220786,16151.221129765448,26021.766576004567
3.136,55117.597700000035,977.6314183488186,57091.1904354765,13442.786249479039,18.534229743720143,29.20973225641387,11677.164133451657,31923.49609054567
3.2,55418.106100000026,980.327472396521,59129.72199611833,13116.47318535585,10.379801172540276,14.900383325162263,8347.204308509972,37640.7643177548
3.264,55404.15229999996,980.372447744511,61511.59374777855,12792.394311096954,5.722184791311437,7.467561267692676,5913.196223160338,42792.813467462256
3.328,65587.92150000001,1067.0064106816926,63678.947199994785,12471.03120223004,3.1066960319557286,3.6797407569907836,4158.44292846458,47042.68663251122
3.392,50994.776999999995,940.7829315342435,65198.04578640913,12152.815993340839,1.661870625217423,1.7841768838626797,2906.9425669853126,50134.84117857389
3.456,64778.488300000026,1060.200555950234,65780.05145929377,11838.134829173667,0.876288248122249,0.8518185819446484,2021.9974881275664,51918.19103516247
3.52,85412.4089,1221.2457709059197,65281.612543806936,11527.331130739783,0.4556490494190673,0.4007130830800801,1400.5868439353242,52352.83820699933
3.584,74734.19429999999,1140.1881444839948,63689.82790083318,11220.70868072871,0.23373459868227206,0.18585297470718537,966.7209537787548,51501.978678752326
3.648,61789.47369999999,1035.1992752404738,61096.68137960558,10918.534533406113,0.11832955968584172,0.0850378513766206,665.2377007189227,49512.70577806948
3.712,55290.23399999999,979.2780843298774,57668.17862542591,10621.041754841612,0.059143017786701765,0.038406510534256706,456.58230456852715,46590.45701648745
3.776,52381.56909999997,953.2893266714526,53612.914856437965,10328.431999780063,0.02919509549808215,0.01713077823707133,312.66380987552463,42971.772720908644
3.84,53587.56319999998,964.2376156258489,49153.76303531286,10040.877931785437,0.01423845640176876,0.007549993264449997,213.68645888878154,38899.17685618898
3.904,45643.58880000001,890.9237815976437,44505.060833846306,9758.52549347521,0.006862895440660362,0.003289420035020233,145.78793900340366,34600.73724905222
3.968,34797.0933,781.8471969236205,39856.36827859764,9481.496033748834,0.0032702647420932035,0.0014173944529764287,99.31149379457237,30275.55606339504
4.032,38476.552699999986,820.0573619112081,35362.77259265192,9209.888298916972,0.001541075987914286,0.0006042908652747582,67.55938231865207,26085.322766049445
4.096,33234.56389999999,764.8921218638652,31140.941336084907,8943.780294574966,0.0007183904433949376,0.0002550122843139617,45.90332653749084,22151.256741569723
